bbl,st_2007,st_2008,st_2009,st_2010,st_2011,st_2012,st_2013,st_2014,st_2015,st_2016,st_2017,st_2018,st_2019,st_2020,st_2021
1002010029,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1002010030,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,,,,
1002010032,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,9.0,9.0,,,,,
1002010033,7.0,7.0,9.0,11.0,11.0,11.0,11.0,11.0,13.0,12.0,11.0,10.0,10.0,10.0,10.0
1002010034,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0
1002020002,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,
1002020023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,
1002027501,7.0,8.0,7.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
1002030010,48.0,48.0,48.0,49.0,49.0,98.0,52.0,52.0,50.0,52.0,52.0,52.0,42.0,33.0,33.0
1002030015,31.0,31.0,32.0,32.0,32.0,33.0,33.0,33.0,34.0,34.0,34.0,35.0,26.0,16.0,16.0
1002030016,3.0,3.0,6.0,6.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1002030017,68.0,68.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,,,,
1002040004,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1002040005,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
1002050004,18.0,18.0,14.0,13.0,11.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
1002050006,8.0,8.0,6.0,16.0,18.0,16.0,16.0,16.0,16.0,13.0,14.0,15.0,15.0,15.0,15.0
1002050007,14.0,14.0,12.0,16.0,18.0,16.0,16.0,16.0,16.0,14.0,14.0,14.0,14.0,15.0,15.0
1002050010,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,12.0,,,,,
1002050011,,,,,1.0,7.0,8.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0
1002050018,12.0,12.0,15.0,15.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0
1002050019,,,,,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1002050021,,,,,,,,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
1002050022,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,,,
1002050023,15.0,15.0,16.0,16.0,15.0,15.0,13.0,12.0,10.0,9.0,9.0,9.0,8.0,7.0,7.0
1002050024,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
1002060004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,17.0,17.0,16.0,14.0,14.0,14.0,14.0
1002060005,11.0,10.0,15.0,15.0,15.0,16.0,9.0,10.0,12.0,1.0,6.0,11.0,10.0,8.0,1.0
1002060012,15.0,15.0,15.0,15.0,13.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
1002060013,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0
1002060016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
1002060017,4.0,4.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
1002060019,,,,,,6.0,11.0,13.0,13.0,13.0,,,,,3.0
1002060021,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
1002060022,11.0,11.0,11.0,12.0,12.0,12.0,5.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1002060023,5.0,5.0,8.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1002070012,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
1002070013,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0
1002070014,,,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1002090007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1002090028,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
1002100005,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1002100019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
1002120018,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,,,,
1002140002,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1002140026,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1002180024,11.0,11.0,10.0,10.0,10.0,9.0,14.0,14.0,14.0,14.0,9.0,4.0,4.0,4.0,
1002190021,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1002230027,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
1002240001,282.0,282.0,282.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0
1002290006,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
1002290032,5.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,
1002300009,,,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,
1002300033,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
1002300037,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1002307506,,,,5.0,5.0,5.0,5.0,10.0,10.0,10.0,,,,,
1002320013,4.0,4.0,4.0,4.0,4.0,8.0,3.0,3.0,3.0,3.0,,,,,
1002330008,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1002350005,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0
1002350006,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,
1002350010,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1002350016,23.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0
1002360024,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
1002360025,,,,,,,,,12.0,12.0,,,,,
1002360026,,,,,,,16.0,16.0,14.0,14.0,13.0,12.0,10.0,8.0,7.0
1002360030,7.0,7.0,8.0,8.0,8.0,6.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1002360031,12.0,10.0,12.0,12.0,12.0,6.0,6.0,2.0,2.0,2.0,,,,,
1002360032,16.0,16.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
1002360033,34.0,34.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,,,,
1002370006,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
1002370011,32.0,32.0,32.0,30.0,27.0,27.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,5.0,2.0
1002370012,,,,,18.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
1002370017,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,,,
1002370019,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,
1002370020,11.0,11.0,11.0,11.0,11.0,10.0,12.0,12.0,12.0,12.0,12.0,13.0,10.0,7.0,
1002370022,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1002370023,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1002370024,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,
1002370025,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
1002370026,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,
1002370027,5.0,5.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0
1002370028,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,21.0,22.0,22.0,21.0,20.0,19.0
1002370029,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,14.0,14.0,14.0,13.0,13.0
1002370032,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,9.0,7.0,7.0
1002370034,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0
1002370036,8.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
1002380004,31.0,30.0,29.0,27.0,21.0,19.0,17.0,16.0,16.0,20.0,18.0,15.0,,,
1002380012,16.0,16.0,11.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
1002380013,,,,,,,,,,4.0,4.0,4.0,,,4.0
1002380014,14.0,14.0,14.0,13.0,13.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0
1002380019,8.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,4.0,,,,,
1002380021,22.0,22.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,19.0,18.0,17.0,17.0
1002380023,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
1002380027,26.0,26.0,26.0,26.0,26.0,26.0,26.0,29.0,29.0,29.0,29.0,29.0,22.0,14.0,14.0
1002380035,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,5.0
1002380036,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,
1002380037,12.0,12.0,12.0,12.0,13.0,12.0,13.0,13.0,12.0,12.0,12.0,12.0,8.0,5.0,5.0
1002380038,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,14.0,16.0,12.0,8.0,7.0
1002380040,28.0,27.0,27.0,27.0,27.0,27.0,28.0,28.0,31.0,30.0,32.0,33.0,33.0,33.0,
1002390008,22.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
1002390010,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
1002390011,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,12.0,9.0,9.0,9.0,
1002390012,40.0,40.0,40.0,40.0,41.0,41.0,42.0,43.0,43.0,43.0,44.0,44.0,44.0,45.0,46.0
1002390034,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
1002390036,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,
1002440040,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0
1002470001,,,,,,,,,11.0,490.0,490.0,490.0,368.0,245.0,245.0
1002480015,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0
1002710037,17.0,20.0,20.0,20.0,20.0,20.0,9.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0
1002710039,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,15.0,16.0,18.0,17.0,16.0,16.0
1002710042,11.0,11.0,11.0,11.0,11.0,11.0,11.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,20.0
1002710043,13.0,13.0,13.0,12.0,13.0,13.0,13.0,18.0,18.0,18.0,18.0,19.0,20.0,20.0,20.0
1002710044,12.0,12.0,12.0,12.0,13.0,14.0,13.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,20.0
1002710046,19.0,19.0,19.0,19.0,19.0,38.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1002710047,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
1002710048,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,39.0,38.0,38.0,38.0,38.0,39.0
1002710050,10.0,11.0,11.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1002710051,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
1002710052,26.0,26.0,26.0,20.0,20.0,20.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,
1002710053,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
1002710054,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1002710059,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,2.0,
1002710061,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1002710064,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
1002710065,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
1002730017,20.0,20.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0
1002730019,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,12.0,11.0,11.0,11.0,13.0
1002730020,,,,20.0,20.0,20.0,20.0,16.0,5.0,5.0,,,,,
1002730023,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0
1002730024,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
1002737501,4.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
1002740003,23.0,23.0,23.0,21.0,21.0,23.0,23.0,23.0,20.0,16.0,16.0,16.0,14.0,13.0,12.0
1002740004,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,13.0,11.0,9.0,9.0
1002740013,18.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,12.0
1002740014,15.0,15.0,13.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
1002740038,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,8.0,8.0
1002750001,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
1002750020,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,33.0,33.0,33.0,33.0
1002750025,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0
1002750027,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
1002760003,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
1002760004,15.0,15.0,15.0,15.0,18.0,18.0,18.0,18.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
1002760006,13.0,13.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,16.0,17.0,17.0,17.0,17.0
1002760007,13.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,18.0
1002760009,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,,
1002760010,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,18.0,18.0,18.0
1002760011,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,
1002760012,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1002760014,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,22.0,23.0,23.0,23.0,23.0
1002760019,,,,,,8.0,8.0,8.0,8.0,8.0,,,,,
1002760021,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,4.0,4.0,4.0
1002760022,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
1002760025,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,
1002760028,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1002760030,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1002760031,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
1002760032,20.0,20.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,,
1002760033,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,10.0,6.0,6.0
1002760034,17.0,17.0,18.0,18.0,18.0,17.0,17.0,15.0,10.0,10.0,10.0,9.0,8.0,7.0,7.0
1002760035,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,,,,,
1002760036,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
1002760039,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,15.0,15.0,16.0,16.0,,,
1002760040,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0
1002760042,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,22.0
1002760046,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,
1002760047,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,,
1002760048,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
1002760052,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
1002760053,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
1002760054,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
1002760055,,,,,,,,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
1002760056,13.0,13.0,13.0,13.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
1002767502,,,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0
1002770001,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0
1002770002,24.0,24.0,24.0,24.0,24.0,23.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,25.0,23.0
1002770004,17.0,17.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
1002770010,15.0,15.0,15.0,15.0,15.0,15.0,16.0,17.0,17.0,17.0,12.0,8.0,8.0,8.0,8.0
1002770013,,,,,,,,,,7.0,,,,,
1002770016,7.0,7.0,7.0,6.0,6.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,,,
1002770017,6.0,6.0,6.0,6.0,7.0,7.0,16.0,16.0,13.0,13.0,12.0,12.0,10.0,7.0,5.0
1002770018,21.0,21.0,21.0,21.0,21.0,21.0,10.0,10.0,10.0,10.0,10.0,4.0,4.0,3.0,3.0
1002770020,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
1002770021,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0
1002770022,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1002770029,11.0,11.0,12.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,10.0,10.0,10.0,10.0
1002770030,8.0,8.0,8.0,9.0,9.0,10.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
1002770031,10.0,10.0,10.0,11.0,12.0,12.0,7.0,6.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0
1002770032,19.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,18.0,17.0,17.0,17.0,16.0,14.0,14.0
1002770036,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
1002770042,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,,,,,
1002770043,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
1002770044,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0
1002770045,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0
1002770049,20.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0
1002770052,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,14.0,17.0,17.0
1002770053,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
1002770054,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
1002790002,8.0,8.0,7.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1002790015,27.0,27.0,21.0,17.0,21.0,15.0,14.0,11.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0
1002790021,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0
1002790022,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0
1002790023,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,,,,,
1002790029,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,12.0,5.0,5.0
1002790053,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
1002790054,13.0,13.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
1002800001,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,
1002800002,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0
1002800003,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0
1002800004,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1002800005,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1002800006,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,11.0,11.0,11.0,10.0,10.0,10.0
1002800007,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,10.0,11.0,9.0,7.0,6.0,5.0,5.0
1002800008,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
1002800009,15.0,15.0,15.0,16.0,16.0,16.0,16.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1002800010,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,9.0,9.0,8.0,8.0,8.0,8.0,
1002800011,18.0,18.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0
1002800013,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,
1002800025,13.0,13.0,14.0,14.0,15.0,16.0,16.0,16.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0
1002800030,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1002800046,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
1002800052,23.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,24.0,24.0,24.0,24.0,24.0,22.0
1002800054,6.0,6.0,6.0,6.0,7.0,7.0,11.0,11.0,8.0,12.0,9.0,6.0,6.0,5.0,
1002800055,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,10.0,9.0,
1002810010,13.0,13.0,13.0,13.0,13.0,14.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
1002810011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,
1002810017,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
1002810025,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1002810026,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1002810028,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
