,bbl,date,file path,st units
0,1000077501,20210605,20210605_1000077501.pdf,5
1,1000160015,20210605,20210605_1000160015.pdf,208
2,1000160020,20210605,20210605_1000160020.pdf,209
3,1000160180,20210605,20210605_1000160180.pdf,293
4,1000160185,20210605,20210605_1000160185.pdf,253
5,1000160210,20210605,20210605_1000160210.pdf,158
6,1000167519,20210605,20210605_1000167519.pdf,191
7,1000167520,20210605,20210605_1000167520.pdf,261
8,1000190018,20210605,20210605_1000190018.pdf,1
9,1000210006,20210605,20210605_1000210006.pdf,20
10,1000260014,20210605,20210605_1000260014.pdf,373
11,1000277502,20210605,20210605_1000277502.pdf,546
12,1000297501,20210605,20210605_1000297501.pdf,2
13,1000310001,20210605,20210605_1000310001.pdf,489
14,1000330011,20210605,20210605_1000330011.pdf,503
15,1000397501,20210605,20210605_1000397501.pdf,5
16,1000420001,20210605,20210605_1000420001.pdf,340
17,1000420022,20210605,20210605_1000420022.pdf,287
18,1000520021,20210605,20210605_1000520021.pdf,14
19,1000530006,20210605,20210605_1000530006.pdf,14
20,1000530036,20210605,20210605_1000530036.pdf,6
21,1000550014,20210605,20210605_1000550014.pdf,3
22,1000560004,20210605,20210605_1000560004.pdf,7
23,1000650020,20210605,20210605_1000650020.pdf,2
24,1000690006,20210605,20210605_1000690006.pdf,189
25,1000690018,20210605,20210605_1000690018.pdf,650
26,1000710001,20210605,20210605_1000710001.pdf,21
27,1000720027,20210605,20210605_1000720027.pdf,12
28,1000760001,20210605,20210605_1000760001.pdf,3
29,1000760006,20210605,20210605_1000760006.pdf,30
30,1000760024,20210605,20210605_1000760024.pdf,56
31,1000767502,20210605,20210605_1000767502.pdf,1
32,1000770001,20210605,20210605_1000770001.pdf,1
33,1000780047,20210605,20210605_1000780047.pdf,483
34,1000787509,20210605,20210605_1000787509.pdf,2
35,1000787510,20210605,20210605_1000787510.pdf,28
36,1000880014,20210605,20210605_1000880014.pdf,396
37,1000890001,20210605,20210605_1000890001.pdf,1
38,1000900017,20210605,20210605_1000900017.pdf,168
39,1000910009,20210605,20210605_1000910009.pdf,6
40,1000920003,20210605,20210605_1000920003.pdf,2
41,1000970018,20210605,20210605_1000970018.pdf,29
42,1000970024,20210605,20210605_1000970024.pdf,1
43,1000970026,20210605,20210605_1000970026.pdf,2
44,1000970032,20210605,20210605_1000970032.pdf,9
45,1000977503,20210605,20210605_1000977503.pdf,1
46,1000977504,20210605,20210605_1000977504.pdf,9
47,1001007502,20210605,20210605_1001007502.pdf,899
48,1001070028,20210605,20210605_1001070028.pdf,40
49,1001160048,20210605,20210605_1001160048.pdf,3
50,1001240010,20210605,20210605_1001240010.pdf,3
51,1001320027,20210605,20210605_1001320027.pdf,1
52,1001350018,20210605,20210605_1001350018.pdf,SCRIE
53,1001350019,20210605,20210605_1001350019.pdf,4
54,1001370001,20210605,20210605_1001370001.pdf,3
55,1001400003,20210605,20210605_1001400003.pdf,2
56,1001410016,20210605,20210605_1001410016.pdf,5
57,1001421001,20210605,20210605_1001421001.pdf,SCRIE
58,1001427501,20210605,20210605_1001427501.pdf,163
59,1001440026,20210605,20210605_1001440026.pdf,3
60,1001450012,20210605,20210605_1001450012.pdf,144
61,1001470002,20210605,20210605_1001470002.pdf,6
62,1001477503,20210605,20210605_1001477503.pdf,1
63,1001477509,20210605,20210605_1001477509.pdf,8
64,1001510001,20210605,20210605_1001510001.pdf,89
65,1001620010,20210605,20210605_1001620010.pdf,SCRIE
66,1001620012,20210605,20210605_1001620012.pdf,6
67,1001620013,20210605,20210605_1001620013.pdf,15
68,1001620014,20210605,20210605_1001620014.pdf,19
69,1001620015,20210605,20210605_1001620015.pdf,13
70,1001620017,20210605,20210605_1001620017.pdf,20
71,1001620018,20210605,20210605_1001620018.pdf,5
72,1001620022,20210605,20210605_1001620022.pdf,2
73,1001620033,20210605,20210605_1001620033.pdf,6
74,1001620035,20210605,20210605_1001620035.pdf,19
75,1001620051,20210605,20210605_1001620051.pdf,7
76,1001620052,20210605,20210605_1001620052.pdf,2
77,1001630002,20210605,20210605_1001630002.pdf,24
78,1001630005,20210605,20210605_1001630005.pdf,6
79,1001630006,20210605,20210605_1001630006.pdf,11
80,1001630009,20210605,20210605_1001630009.pdf,20
81,1001630011,20210605,20210605_1001630011.pdf,24
82,1001630018,20210605,20210605_1001630018.pdf,27
83,1001630021,20210605,20210605_1001630021.pdf,22
84,1001630022,20210605,20210605_1001630022.pdf,14
85,1001630023,20210605,20210605_1001630023.pdf,26
86,1001630024,20210605,20210605_1001630024.pdf,13
87,1001630025,20210605,20210605_1001630025.pdf,13
88,1001630026,20210605,20210605_1001630026.pdf,13
89,1001630027,20210605,20210605_1001630027.pdf,SCRIE
90,1001630028,20210605,20210605_1001630028.pdf,10
91,1001630030,20210605,20210605_1001630030.pdf,15
92,1001630033,20210605,20210605_1001630033.pdf,11
93,1001630038,20210605,20210605_1001630038.pdf,21
94,1001640001,20210605,20210605_1001640001.pdf,12
95,1001640002,20210605,20210605_1001640002.pdf,5
96,1001640003,20210605,20210605_1001640003.pdf,7
97,1001640007,20210605,20210605_1001640007.pdf,5
98,1001640009,20210605,20210605_1001640009.pdf,SCRIE
99,1001640013,20210605,20210605_1001640013.pdf,SCRIE
100,1001640016,20210605,20210605_1001640016.pdf,16
101,1001640019,20210605,20210605_1001640019.pdf,SCRIE
102,1001640021,20210605,20210605_1001640021.pdf,SCRIE
103,1001640022,20210605,20210605_1001640022.pdf,9
104,1001640026,20210605,20210605_1001640026.pdf,SCRIE
105,1001640028,20210605,20210605_1001640028.pdf,2
106,1001640029,20210605,20210605_1001640029.pdf,11
107,1001640031,20210605,20210605_1001640031.pdf,2
108,1001640032,20210605,20210605_1001640032.pdf,40
109,1001640045,20210605,20210605_1001640045.pdf,16
110,1001640046,20210605,20210605_1001640046.pdf,16
111,1001640047,20210605,20210605_1001640047.pdf,6
112,1001640048,20210605,20210605_1001640048.pdf,5
113,1001640049,20210605,20210605_1001640049.pdf,18
114,1001640062,20210605,20210605_1001640062.pdf,SCRIE
115,1001640066,20210605,20210605_1001640066.pdf,3
116,1001700020,20210605,20210605_1001700020.pdf,331
117,1001720030,20210605,20210605_1001720030.pdf,3
118,1001730027,20210605,20210605_1001730027.pdf,352
119,1001740007,20210605,20210605_1001740007.pdf,2
120,1001740010,20210605,20210605_1001740010.pdf,4
121,1001780016,20210605,20210605_1001780016.pdf,5
122,1001790032,20210605,20210605_1001790032.pdf,16
123,1001870006,20210605,20210605_1001870006.pdf,1
124,1001890007,20210605,20210605_1001890007.pdf,1
125,1001890034,20210605,20210605_1001890034.pdf,3
126,1001897504,20210605,20210605_1001897504.pdf,1
127,1001897508,20210605,20210605_1001897508.pdf,1
128,1001900039,20210605,20210605_1001900039.pdf,1
129,1001910015,20210605,20210605_1001910015.pdf,6
130,1001940032,20210605,20210605_1001940032.pdf,2
131,1001950005,20210605,20210605_1001950005.pdf,3
132,1001950026,20210605,20210605_1001950026.pdf,1
133,1001990002,20210605,20210605_1001990002.pdf,15
134,1001990003,20210605,20210605_1001990003.pdf,11
135,1001990005,20210605,20210605_1001990005.pdf,15
136,1001990007,20210605,20210605_1001990007.pdf,SCRIE
137,1001990011,20210605,20210605_1001990011.pdf,7
138,1001990012,20210605,20210605_1001990012.pdf,8
139,1001990013,20210605,20210605_1001990013.pdf,18
140,1001990017,20210605,20210605_1001990017.pdf,7
141,1001990018,20210605,20210605_1001990018.pdf,6
142,1001990019,20210605,20210605_1001990019.pdf,6
143,1001990020,20210605,20210605_1001990020.pdf,7
144,1001990021,20210605,20210605_1001990021.pdf,SCRIE
145,1001990023,20210605,20210605_1001990023.pdf,SCRIE
146,1001990024,20210605,20210605_1001990024.pdf,18
147,1001990031,20210605,20210605_1001990031.pdf,7
148,1001990032,20210605,20210605_1001990032.pdf,5
149,1001990034,20210605,20210605_1001990034.pdf,SCRIE
150,1002000005,20210605,20210605_1002000005.pdf,12
151,1002000006,20210605,20210605_1002000006.pdf,15
152,1002000008,20210605,20210605_1002000008.pdf,8
153,1002000011,20210605,20210605_1002000011.pdf,1
154,1002000019,20210605,20210605_1002000019.pdf,5
155,1002000020,20210605,20210605_1002000020.pdf,9
156,1002000022,20210605,20210605_1002000022.pdf,10
157,1002000024,20210605,20210605_1002000024.pdf,14
158,1002000026,20210605,20210605_1002000026.pdf,SCRIE
159,1002000027,20210605,20210605_1002000027.pdf,12
160,1002000028,20210605,20210605_1002000028.pdf,2
161,1002000029,20210605,20210605_1002000029.pdf,11
162,1002000030,20210605,20210605_1002000030.pdf,4
163,1002000031,20210605,20210605_1002000031.pdf,1
164,1002000033,20210605,20210605_1002000033.pdf,17
165,1002010001,20210605,20210605_1002010001.pdf,30
166,1002010007,20210605,20210605_1002010007.pdf,9
167,1002010008,20210605,20210605_1002010008.pdf,14
168,1002010010,20210605,20210605_1002010010.pdf,14
169,1002010014,20210605,20210605_1002010014.pdf,10
170,1002010027,20210605,20210605_1002010027.pdf,8
171,1002010029,20210605,20210605_1002010029.pdf,20
172,1002010032,20210605,20210605_1002010032.pdf,SCRIE
173,1002010033,20210605,20210605_1002010033.pdf,10
174,1002010034,20210605,20210605_1002010034.pdf,15
175,1002020002,20210605,20210605_1002020002.pdf,SCRIE
176,1002020023,20210605,20210605_1002020023.pdf,SCRIE
177,1002027501,20210605,20210605_1002027501.pdf,1
178,1002030010,20210605,20210605_1002030010.pdf,33
179,1002030015,20210605,20210605_1002030015.pdf,16
180,1002030016,20210605,20210605_1002030016.pdf,3
181,1002040004,20210605,20210605_1002040004.pdf,5
182,1002040005,20210605,20210605_1002040005.pdf,24
183,1002050004,20210605,20210605_1002050004.pdf,9
184,1002050006,20210605,20210605_1002050006.pdf,15
185,1002050007,20210605,20210605_1002050007.pdf,15
186,1002050010,20210605,20210605_1002050010.pdf,SCRIE
187,1002050011,20210605,20210605_1002050011.pdf,2
188,1002050018,20210605,20210605_1002050018.pdf,7
189,1002050019,20210605,20210605_1002050019.pdf,5
190,1002050020,20210605,20210605_1002050020.pdf,9
191,1002050021,20210605,20210605_1002050021.pdf,13
192,1002050023,20210605,20210605_1002050023.pdf,7
193,1002050024,20210605,20210605_1002050024.pdf,16
194,1002060004,20210605,20210605_1002060004.pdf,14
195,1002060005,20210605,20210605_1002060005.pdf,1
196,1002060012,20210605,20210605_1002060012.pdf,16
197,1002060013,20210605,20210605_1002060013.pdf,6
198,1002060019,20210605,20210605_1002060019.pdf,3
199,1002060021,20210605,20210605_1002060021.pdf,3
200,1002060022,20210605,20210605_1002060022.pdf,1
201,1002060023,20210605,20210605_1002060023.pdf,3
202,1002070012,20210605,20210605_1002070012.pdf,2
203,1002070013,20210605,20210605_1002070013.pdf,6
204,1002070014,20210605,20210605_1002070014.pdf,8
205,1002090007,20210605,20210605_1002090007.pdf,1
206,1002100005,20210605,20210605_1002100005.pdf,6
207,1002140002,20210605,20210605_1002140002.pdf,6
208,1002140026,20210605,20210605_1002140026.pdf,7
209,1002190021,20210605,20210605_1002190021.pdf,3
210,1002230027,20210605,20210605_1002230027.pdf,7
211,1002240001,20210605,20210605_1002240001.pdf,291
212,1002290006,20210605,20210605_1002290006.pdf,3
213,1002300037,20210605,20210605_1002300037.pdf,3
214,1002330008,20210605,20210605_1002330008.pdf,3
215,1002350005,20210605,20210605_1002350005.pdf,6
216,1002350006,20210605,20210605_1002350006.pdf,SCRIE
217,1002350010,20210605,20210605_1002350010.pdf,2
218,1002350016,20210605,20210605_1002350016.pdf,24
219,1002360026,20210605,20210605_1002360026.pdf,7
220,1002360030,20210605,20210605_1002360030.pdf,3
221,1002360032,20210605,20210605_1002360032.pdf,18
222,1002370011,20210605,20210605_1002370011.pdf,2
223,1002370012,20210605,20210605_1002370012.pdf,17
224,1002370022,20210605,20210605_1002370022.pdf,7
225,1002370023,20210605,20210605_1002370023.pdf,7
226,1002370025,20210605,20210605_1002370025.pdf,5
227,1002370026,20210605,20210605_1002370026.pdf,SCRIE
228,1002370027,20210605,20210605_1002370027.pdf,2
229,1002370028,20210605,20210605_1002370028.pdf,19
230,1002370029,20210605,20210605_1002370029.pdf,13
231,1002370032,20210605,20210605_1002370032.pdf,7
232,1002370033,20210605,20210605_1002370033.pdf,4
233,1002370034,20210605,20210605_1002370034.pdf,8
234,1002370035,20210605,20210605_1002370035.pdf,3
235,1002370036,20210605,20210605_1002370036.pdf,9
236,1002380004,20210605,20210605_1002380004.pdf,SCRIE
237,1002380012,20210605,20210605_1002380012.pdf,16
238,1002380013,20210605,20210605_1002380013.pdf,4
239,1002380014,20210605,20210605_1002380014.pdf,8
240,1002380021,20210605,20210605_1002380021.pdf,17
241,1002380023,20210605,20210605_1002380023.pdf,24
242,1002380027,20210605,20210605_1002380027.pdf,14
243,1002380035,20210605,20210605_1002380035.pdf,5
244,1002380036,20210605,20210605_1002380036.pdf,SCRIE
245,1002380037,20210605,20210605_1002380037.pdf,5
246,1002380038,20210605,20210605_1002380038.pdf,7
247,1002380040,20210605,20210605_1002380040.pdf,SCRIE
248,1002390008,20210605,20210605_1002390008.pdf,23
249,1002390010,20210605,20210605_1002390010.pdf,23
250,1002390011,20210605,20210605_1002390011.pdf,SCRIE
251,1002390012,20210605,20210605_1002390012.pdf,46
252,1002430056,20210605,20210605_1002430056.pdf,SCRIE
253,1002440019,20210605,20210605_1002440019.pdf,SCRIE
254,1002440040,20210605,20210605_1002440040.pdf,123
255,1002470001,20210605,20210605_1002470001.pdf,245
256,1002480015,20210605,20210605_1002480015.pdf,198
257,1002487501,20210605,20210605_1002487501.pdf,205
258,1002530001,20210605,20210605_1002530001.pdf,SCRIE
259,1002590001,20210605,20210605_1002590001.pdf,SCRIE
260,1002670001,20210605,20210605_1002670001.pdf,SCRIE
261,1002710037,20210605,20210605_1002710037.pdf,3
262,1002710039,20210605,20210605_1002710039.pdf,16
263,1002710041,20210605,20210605_1002710041.pdf,SCRIE
264,1002710042,20210605,20210605_1002710042.pdf,20
265,1002710043,20210605,20210605_1002710043.pdf,20
266,1002710044,20210605,20210605_1002710044.pdf,20
267,1002710045,20210605,20210605_1002710045.pdf,17
268,1002710046,20210605,20210605_1002710046.pdf,20
269,1002710047,20210605,20210605_1002710047.pdf,15
270,1002710048,20210605,20210605_1002710048.pdf,39
271,1002710050,20210605,20210605_1002710050.pdf,7
272,1002710051,20210605,20210605_1002710051.pdf,19
273,1002710052,20210605,20210605_1002710052.pdf,SCRIE
274,1002710053,20210605,20210605_1002710053.pdf,12
275,1002710054,20210605,20210605_1002710054.pdf,20
276,1002710061,20210605,20210605_1002710061.pdf,8
277,1002710064,20210605,20210605_1002710064.pdf,22
278,1002710065,20210605,20210605_1002710065.pdf,19
279,1002730017,20210605,20210605_1002730017.pdf,24
280,1002730019,20210605,20210605_1002730019.pdf,13
281,1002730023,20210605,20210605_1002730023.pdf,15
282,1002730024,20210605,20210605_1002730024.pdf,18
283,1002737501,20210605,20210605_1002737501.pdf,1
284,1002740003,20210605,20210605_1002740003.pdf,12
285,1002740004,20210605,20210605_1002740004.pdf,9
286,1002740013,20210605,20210605_1002740013.pdf,12
287,1002740014,20210605,20210605_1002740014.pdf,11
288,1002740038,20210605,20210605_1002740038.pdf,8
289,1002750001,20210605,20210605_1002750001.pdf,15
290,1002750020,20210605,20210605_1002750020.pdf,33
291,1002750025,20210605,20210605_1002750025.pdf,8
292,1002750027,20210605,20210605_1002750027.pdf,7
293,1002760003,20210605,20210605_1002760003.pdf,13
294,1002760004,20210605,20210605_1002760004.pdf,16
295,1002760006,20210605,20210605_1002760006.pdf,17
296,1002760007,20210605,20210605_1002760007.pdf,18
297,1002760008,20210605,20210605_1002760008.pdf,SCRIE
298,1002760009,20210605,20210605_1002760009.pdf,SCRIE
299,1002760010,20210605,20210605_1002760010.pdf,18
300,1002760011,20210605,20210605_1002760011.pdf,SCRIE
301,1002760012,20210605,20210605_1002760012.pdf,8
302,1002760014,20210605,20210605_1002760014.pdf,23
303,1002760021,20210605,20210605_1002760021.pdf,4
304,1002760022,20210605,20210605_1002760022.pdf,15
305,1002760025,20210605,20210605_1002760025.pdf,SCRIE
306,1002760028,20210605,20210605_1002760028.pdf,8
307,1002760030,20210605,20210605_1002760030.pdf,8
308,1002760031,20210605,20210605_1002760031.pdf,9
309,1002760033,20210605,20210605_1002760033.pdf,6
310,1002760034,20210605,20210605_1002760034.pdf,7
311,1002760035,20210605,20210605_1002760035.pdf,SCRIE
312,1002760036,20210605,20210605_1002760036.pdf,19
313,1002760039,20210605,20210605_1002760039.pdf,SCRIE
314,1002760040,20210605,20210605_1002760040.pdf,18
315,1002760042,20210605,20210605_1002760042.pdf,22
316,1002760046,20210605,20210605_1002760046.pdf,SCRIE
317,1002760047,20210605,20210605_1002760047.pdf,SCRIE
318,1002760048,20210605,20210605_1002760048.pdf,13
319,1002760052,20210605,20210605_1002760052.pdf,28
320,1002760053,20210605,20210605_1002760053.pdf,7
321,1002760054,20210605,20210605_1002760054.pdf,15
322,1002760055,20210605,20210605_1002760055.pdf,16
323,1002760056,20210605,20210605_1002760056.pdf,15
324,1002767502,20210605,20210605_1002767502.pdf,10
325,1002770001,20210605,20210605_1002770001.pdf,9
326,1002770002,20210605,20210605_1002770002.pdf,23
327,1002770004,20210605,20210605_1002770004.pdf,19
328,1002770010,20210605,20210605_1002770010.pdf,8
329,1002770016,20210605,20210605_1002770016.pdf,SCRIE
330,1002770017,20210605,20210605_1002770017.pdf,5
331,1002770018,20210605,20210605_1002770018.pdf,3
332,1002770020,20210605,20210605_1002770020.pdf,8
333,1002770021,20210605,20210605_1002770021.pdf,16
334,1002770022,20210605,20210605_1002770022.pdf,20
335,1002770029,20210605,20210605_1002770029.pdf,10
336,1002770030,20210605,20210605_1002770030.pdf,5
337,1002770031,20210605,20210605_1002770031.pdf,1
338,1002770032,20210605,20210605_1002770032.pdf,14
339,1002770036,20210605,20210605_1002770036.pdf,16
340,1002770042,20210605,20210605_1002770042.pdf,SCRIE
341,1002770043,20210605,20210605_1002770043.pdf,14
342,1002770044,20210605,20210605_1002770044.pdf,20
343,1002770045,20210605,20210605_1002770045.pdf,20
344,1002770049,20210605,20210605_1002770049.pdf,20
345,1002770052,20210605,20210605_1002770052.pdf,17
346,1002770053,20210605,20210605_1002770053.pdf,9
347,1002770054,20210605,20210605_1002770054.pdf,16
348,1002790002,20210605,20210605_1002790002.pdf,2
349,1002790015,20210605,20210605_1002790015.pdf,9
350,1002790021,20210605,20210605_1002790021.pdf,14
351,1002790022,20210605,20210605_1002790022.pdf,20
352,1002790029,20210605,20210605_1002790029.pdf,5
353,1002790053,20210605,20210605_1002790053.pdf,13
354,1002790054,20210605,20210605_1002790054.pdf,6
355,1002800002,20210605,20210605_1002800002.pdf,12
356,1002800003,20210605,20210605_1002800003.pdf,18
357,1002800004,20210605,20210605_1002800004.pdf,8
358,1002800005,20210605,20210605_1002800005.pdf,2
359,1002800006,20210605,20210605_1002800006.pdf,10
360,1002800007,20210605,20210605_1002800007.pdf,5
361,1002800008,20210605,20210605_1002800008.pdf,21
362,1002800009,20210605,20210605_1002800009.pdf,20
363,1002800010,20210605,20210605_1002800010.pdf,SCRIE
364,1002800011,20210605,20210605_1002800011.pdf,20
365,1002800013,20210605,20210605_1002800013.pdf,SCRIE
366,1002800025,20210605,20210605_1002800025.pdf,15
367,1002800030,20210605,20210605_1002800030.pdf,6
368,1002800046,20210605,20210605_1002800046.pdf,12
369,1002800052,20210605,20210605_1002800052.pdf,22
370,1002800054,20210605,20210605_1002800054.pdf,SCRIE
371,1002800055,20210605,20210605_1002800055.pdf,SCRIE
372,1002810010,20210605,20210605_1002810010.pdf,16
373,1002810017,20210605,20210605_1002810017.pdf,16
374,1002810025,20210605,20210605_1002810025.pdf,7
375,1002810026,20210605,20210605_1002810026.pdf,6
376,1002810028,20210605,20210605_1002810028.pdf,8
377,1002810030,20210605,20210605_1002810030.pdf,9
378,1002810031,20210605,20210605_1002810031.pdf,13
379,1002810055,20210605,20210605_1002810055.pdf,14
380,1002810059,20210605,20210605_1002810059.pdf,7
381,1002820007,20210605,20210605_1002820007.pdf,15
382,1002820011,20210605,20210605_1002820011.pdf,SCRIE
383,1002820012,20210605,20210605_1002820012.pdf,11
384,1002820027,20210605,20210605_1002820027.pdf,20
385,1002820028,20210605,20210605_1002820028.pdf,18
386,1002820030,20210605,20210605_1002820030.pdf,15
387,1002820053,20210605,20210605_1002820053.pdf,SCRIE
388,1002820054,20210605,20210605_1002820054.pdf,10
389,1002820055,20210605,20210605_1002820055.pdf,9
390,1002830003,20210605,20210605_1002830003.pdf,19
391,1002830004,20210605,20210605_1002830004.pdf,19
392,1002830005,20210605,20210605_1002830005.pdf,SCRIE
393,1002830006,20210605,20210605_1002830006.pdf,6
394,1002830007,20210605,20210605_1002830007.pdf,12
395,1002830008,20210605,20210605_1002830008.pdf,19
396,1002830009,20210605,20210605_1002830009.pdf,24
397,1002830010,20210605,20210605_1002830010.pdf,11
398,1002830012,20210605,20210605_1002830012.pdf,19
399,1002830013,20210605,20210605_1002830013.pdf,19
400,1002830024,20210605,20210605_1002830024.pdf,1
401,1002830035,20210605,20210605_1002830035.pdf,5
402,1002830036,20210605,20210605_1002830036.pdf,4
403,1002830037,20210605,20210605_1002830037.pdf,SCRIE
404,1002830038,20210605,20210605_1002830038.pdf,8
405,1002830040,20210605,20210605_1002830040.pdf,10
406,1002830041,20210605,20210605_1002830041.pdf,7
407,1002830043,20210605,20210605_1002830043.pdf,30
408,1002830047,20210605,20210605_1002830047.pdf,18
409,1002830049,20210605,20210605_1002830049.pdf,10
410,1002830054,20210605,20210605_1002830054.pdf,5
411,1002830063,20210605,20210605_1002830063.pdf,10
412,1002830064,20210605,20210605_1002830064.pdf,8
413,1002830066,20210605,20210605_1002830066.pdf,3
414,1002830067,20210605,20210605_1002830067.pdf,6
415,1002830068,20210605,20210605_1002830068.pdf,6
416,1002830070,20210605,20210605_1002830070.pdf,13
417,1002830071,20210605,20210605_1002830071.pdf,8
418,1002830072,20210605,20210605_1002830072.pdf,5
419,1002830076,20210605,20210605_1002830076.pdf,8
420,1002830077,20210605,20210605_1002830077.pdf,8
421,1002830079,20210605,20210605_1002830079.pdf,6
422,1002830087,20210605,20210605_1002830087.pdf,3
423,1002830091,20210605,20210605_1002830091.pdf,6
424,1002830094,20210605,20210605_1002830094.pdf,9
425,1002840011,20210605,20210605_1002840011.pdf,33
426,1002840016,20210605,20210605_1002840016.pdf,4
427,1002840020,20210605,20210605_1002840020.pdf,18
428,1002840025,20210605,20210605_1002840025.pdf,11
429,1002840026,20210605,20210605_1002840026.pdf,5
430,1002840027,20210605,20210605_1002840027.pdf,15
431,1002850007,20210605,20210605_1002850007.pdf,7
432,1002850009,20210605,20210605_1002850009.pdf,SCRIE
433,1002850011,20210605,20210605_1002850011.pdf,14
434,1002850015,20210605,20210605_1002850015.pdf,SCRIE
435,1002850016,20210605,20210605_1002850016.pdf,5
436,1002850020,20210605,20210605_1002850020.pdf,3
437,1002860001,20210605,20210605_1002860001.pdf,10
438,1002860002,20210605,20210605_1002860002.pdf,1
439,1002860003,20210605,20210605_1002860003.pdf,4
440,1002860005,20210605,20210605_1002860005.pdf,SCRIE
441,1002860007,20210605,20210605_1002860007.pdf,12
442,1002860012,20210605,20210605_1002860012.pdf,SCRIE
443,1002860013,20210605,20210605_1002860013.pdf,24
444,1002860015,20210605,20210605_1002860015.pdf,3
445,1002860018,20210605,20210605_1002860018.pdf,4
446,1002860021,20210605,20210605_1002860021.pdf,9
447,1002860024,20210605,20210605_1002860024.pdf,3
448,1002860025,20210605,20210605_1002860025.pdf,7
449,1002860029,20210605,20210605_1002860029.pdf,2
450,1002860040,20210605,20210605_1002860040.pdf,13
451,1002920010,20210605,20210605_1002920010.pdf,11
452,1002920021,20210605,20210605_1002920021.pdf,10
453,1002920022,20210605,20210605_1002920022.pdf,6
454,1002920023,20210605,20210605_1002920023.pdf,21
455,1002920025,20210605,20210605_1002920025.pdf,11
456,1002920026,20210605,20210605_1002920026.pdf,SCRIE
457,1002920027,20210605,20210605_1002920027.pdf,SCRIE
458,1002920029,20210605,20210605_1002920029.pdf,8
459,1002930010,20210605,20210605_1002930010.pdf,6
460,1002930012,20210605,20210605_1002930012.pdf,8
461,1002930014,20210605,20210605_1002930014.pdf,SCRIE
462,1002930015,20210605,20210605_1002930015.pdf,9
463,1002930017,20210605,20210605_1002930017.pdf,12
464,1002930018,20210605,20210605_1002930018.pdf,18
465,1002930020,20210605,20210605_1002930020.pdf,5
466,1002930028,20210605,20210605_1002930028.pdf,15
467,1002940021,20210605,20210605_1002940021.pdf,11
468,1002940028,20210605,20210605_1002940028.pdf,4
469,1002970008,20210605,20210605_1002970008.pdf,SCRIE
470,1002970018,20210605,20210605_1002970018.pdf,7
471,1002970019,20210605,20210605_1002970019.pdf,3
472,1002970021,20210605,20210605_1002970021.pdf,SCRIE
473,1002970022,20210605,20210605_1002970022.pdf,4
474,1002970030,20210605,20210605_1002970030.pdf,10
475,1002980008,20210605,20210605_1002980008.pdf,5
476,1002980011,20210605,20210605_1002980011.pdf,SCRIE
477,1002980012,20210605,20210605_1002980012.pdf,1
478,1002980013,20210605,20210605_1002980013.pdf,1
479,1002980015,20210605,20210605_1002980015.pdf,36
480,1002980018,20210605,20210605_1002980018.pdf,SCRIE
481,1002980025,20210605,20210605_1002980025.pdf,16
482,1002980026,20210605,20210605_1002980026.pdf,15
483,1002990018,20210605,20210605_1002990018.pdf,4
484,1002990021,20210605,20210605_1002990021.pdf,9
485,1002990022,20210605,20210605_1002990022.pdf,13
486,1002990023,20210605,20210605_1002990023.pdf,14
487,1002990024,20210605,20210605_1002990024.pdf,14
488,1002990026,20210605,20210605_1002990026.pdf,16
489,1002990028,20210605,20210605_1002990028.pdf,1
490,1002990030,20210605,20210605_1002990030.pdf,6
491,1003000003,20210605,20210605_1003000003.pdf,16
492,1003000004,20210605,20210605_1003000004.pdf,20
493,1003000005,20210605,20210605_1003000005.pdf,19
494,1003000006,20210605,20210605_1003000006.pdf,20
495,1003000017,20210605,20210605_1003000017.pdf,8
496,1003000019,20210605,20210605_1003000019.pdf,7
497,1003000020,20210605,20210605_1003000020.pdf,15
498,1003000021,20210605,20210605_1003000021.pdf,SCRIE
499,1003000023,20210605,20210605_1003000023.pdf,SCRIE
500,1003000027,20210605,20210605_1003000027.pdf,8
501,1003000028,20210605,20210605_1003000028.pdf,14
502,1003030009,20210605,20210605_1003030009.pdf,31
503,1003030011,20210605,20210605_1003030011.pdf,SCRIE
504,1003040001,20210605,20210605_1003040001.pdf,14
505,1003040021,20210605,20210605_1003040021.pdf,17
506,1003040024,20210605,20210605_1003040024.pdf,SCRIE
507,1003040025,20210605,20210605_1003040025.pdf,4
508,1003040029,20210605,20210605_1003040029.pdf,SCRIE
509,1003040030,20210605,20210605_1003040030.pdf,17
510,1003040031,20210605,20210605_1003040031.pdf,9
511,1003040033,20210605,20210605_1003040033.pdf,16
512,1003040035,20210605,20210605_1003040035.pdf,12
513,1003060001,20210605,20210605_1003060001.pdf,12
514,1003060004,20210605,20210605_1003060004.pdf,12
515,1003060005,20210605,20210605_1003060005.pdf,18
516,1003060006,20210605,20210605_1003060006.pdf,6
517,1003060007,20210605,20210605_1003060007.pdf,7
518,1003060008,20210605,20210605_1003060008.pdf,11
519,1003060009,20210605,20210605_1003060009.pdf,17
520,1003060023,20210605,20210605_1003060023.pdf,8
521,1003060026,20210605,20210605_1003060026.pdf,7
522,1003060027,20210605,20210605_1003060027.pdf,SCRIE
523,1003060031,20210605,20210605_1003060031.pdf,8
524,1003060032,20210605,20210605_1003060032.pdf,SCRIE
525,1003060034,20210605,20210605_1003060034.pdf,SCRIE
526,1003060035,20210605,20210605_1003060035.pdf,13
